timestamp,slotA,slotB
67974,85902,85771
67980,85764,86197
67985,85713,85688
67991,85878,86143
67997,86253,86111
68006,86665,85991
68008,86428,85923
68013,86173,86000
68019,86643,86085
68025,86484,86514
68030,86955,86543
68036,86643,86470
68041,86609,86291
68047,86719,86558
68052,86673,86548
68058,87011,86544
68064,86764,86595
68069,86875,86548
68075,87150,87123
68080,87224,87209
68086,87806,87005
68092,87066,86939
68097,87185,87458
68107,87583,87235
68108,87589,87689
68114,87530,87598
68119,87347,87758
68125,87611,87965
68131,87977,87645
68136,87994,87652
68142,87842,87875
68147,87758,87652
68153,87609,87496
68159,87812,87352
68164,87374,87386
68170,87405,87244
68175,87266,86684
68181,87050,86618
68186,87091,86321
68192,86537,85964
68198,86279,85512
68207,85897,85504
68209,85322,85344
68214,85238,85191
68220,84799,84954
68226,84855,84507
68231,84142,83927
68237,83563,84219
68242,83798,83766
68248,83075,83711
68253,83343,83373
68259,83129,82930
68265,83176,83182
68270,82767,82836
68276,83124,82885
68281,82478,82791
68287,82766,82649
68293,82509,82115
68298,82811,82268
68307,82419,82114
68309,82268,82215
68315,82349,82182
68320,82519,82055
68326,82148,81800
68332,82191,81976
68337,82181,81855
68343,81958,81910
68348,81673,81609
68354,81890,82175
68359,81829,81658
68365,81794,82259
68371,82006,81804
68376,81601,81833
68382,81678,81573
68387,81510,81679
68393,81387,81517
68399,81490,81910
68407,81560,81590
68410,81623,81681
68415,81937,81340
68421,81655,81051
68426,81894,81089
68432,81836,81255
68438,81802,81488
68443,81771,81338
68449,81337,81202
68454,81563,81518
68460,81542,81559
68466,81527,81336
68471,81525,81549
68477,81069,81687
68482,81406,81445
68488,81190,81702
68493,81511,81505
68499,81611,81674
68507,81367,81557
68510,81528,81420
68516,81304,81538
68521,81853,81160
68527,81707,81047
68533,81602,81158
68538,81390,81111
68544,81778,81149
68549,81692,81380
68555,81442,81179
68561,81108,81547
68566,81621,81415
68572,81299,81342
68577,81080,81622
68583,81441,81516
68588,81135,81703
68594,81164,81533
68600,81473,81397
68607,81483,81821
68611,81899,81612
68616,81732,81926
68622,81524,81793
68627,81851,81548
68633,82027,81843
68639,82150,81712
68644,82132,81494
68650,81925,81787
68655,82046,81713
68661,82108,82208
68667,82126,82124
68672,82214,82030
68678,82512,82139
68683,82407,82263
68689,82450,82331
68694,82602,81988
68700,82581,82288
68707,82852,82429
68711,82933,82477
68717,82615,82723
68722,82524,82999
68728,82534,83096
68733,82790,82882
68739,83249,83078
68745,82729,83234
68750,82886,83337
68756,82693,83357
68762,83159,82979
68767,83342,83220
68773,83582,83076
68778,83439,83346
68784,83733,83267
68789,83642,83393
68795,83885,83422
68800,83832,83570
68807,84193,83394
68812,83870,83882
68817,84065,83719
68823,84131,84018
68828,84368,84090
68834,84131,84221
68840,84271,83933
68845,84237,84426
68851,84554,84647
68856,84530,84708
68862,84239,84471
68868,84668,84763
68873,84522,84627
68879,84915,84954
68884,84980,84873
68890,84831,84980
68895,85348,85476
68901,85373,85138
68907,85354,84810
68912,85544,85142
68918,85446,85387
68923,85594,85087
68929,85513,85530
68934,85683,85048
68940,85548,85421
68946,85534,85086
68951,86280,85818
68957,86109,85856
68962,86047,85975
68968,86241,85716
68974,86059,85950
68979,86114,86374
68985,85854,85760
68990,86167,86065
68996,86540,86545
69007,86505,86527
69007,86325,86491
69013,86643,86342
69018,86787,86855
69024,86734,86605
69029,86800,86680
69035,86787,86910
69041,87182,86895
69046,87176,86797
69052,87256,86933
69057,87254,87129
69063,87572,87393
69069,87210,87416
69074,87396,87246
69080,87753,87368
69085,87628,87759
69091,87631,87446
69096,87654,87624
69107,87693,87747
69108,87812,87450
69113,87539,87734
69119,87620,87558
69124,87308,87240
69130,87198,87453
69135,87047,87004
69141,87144,86976
69147,86547,87151
69152,86744,86644
69158,86565,86282
69163,86402,86343
69169,85920,85905
69175,85740,85721
69180,85807,85602
69186,85825,85872
69191,85523,85440
69197,85358,85214
69207,85426,85181
69208,85639,84984
69214,85223,84725
69219,85199,84861
69225,85095,84830
69230,85013,85012
69236,85439,84930
69241,85005,84852
69247,85078,85200
69253,85132,84956
69258,85302,85553
69264,85126,84865
69269,84922,85274
69275,85280,85280
69281,85309,85632
69286,85275,85316
69292,85555,85317
69297,85549,85472
69307,85702,85338
69309,85678,85278
69314,85643,85593
69320,85598,85383
69325,85813,85751
69331,85880,85346
69336,85629,85436
69342,85664,85661
69348,85677,85553
69353,85452,85466
69359,85579,85797
69364,85496,85775
69370,85825,86108
69376,86132,85819
69381,86067,85855
69387,85929,85943
69392,85876,86142
69398,85878,86051
69407,86403,86181
69409,86121,85831
69415,86463,86597
69420,86882,86393
69426,86819,86633
69431,86939,86286
69437,86899,86584
69443,86521,86504
69448,87247,86875
69454,86683,86636
69459,86882,86276
69465,86999,86476
69470,86719,87048
69476,86720,86383
69482,86711,87075
69487,87272,86717
69493,86993,87080
69498,87150,87101
69507,87247,87614
69509,87296,87312
69515,87248,87224
69521,87253,87523
69526,87437,87531
69532,87797,87469
69538,87805,87505
69543,87574,87757
69549,87660,87545
69554,87881,87937
69560,88179,87708
69565,87956,87737
69571,87642,87829
69576,88056,87612
69582,87939,88006
69588,88228,88076
69593,88240,88206
69599,88233,88347
69607,88472,88463
69610,88353,88426
69615,88285,88280
69621,88780,88788
69627,88840,88797
69632,89002,88956
69638,88900,88409
69644,89342,88817
69649,89508,88906
69655,89157,88951
69660,89348,89071
69666,89763,89419
69671,89562,89398
69677,89658,89418
69682,89617,89253
69688,89524,89496
69694,89799,89651
69699,89908,89727
69706,90045,89591
69710,89957,89994
69716,90640,90180
69722,90139,90270
69727,90639,90014
69733,90407,90480
69738,90511,90376
69744,90524,90720
69750,90792,90251
69755,90495,90558
69761,90899,90655
69766,90606,90827
69772,91018,90820
69777,91024,90884
69783,91021,90819
69789,91205,90937
69794,91122,90693
69800,91090,91091
69807,91141,90937
69811,91819,91190
69817,91807,91186
69822,91597,91049
69828,91798,91426
69833,91639,91723
69839,91782,91921
69844,91695,91846
69850,91568,91805
69856,92011,91621
69861,91437,91813
69867,91573,91378
69872,91335,91931
69878,91369,91425
69883,91086,91485
69889,91335,91268
69895,90899,90822
69900,90778,90815
69906,90753,90916
69911,90535,90156
69917,90331,90057
69923,90043,89799
69928,89496,89591
69934,89605,89021
69939,89281,88980
69945,89092,88799
69951,88716,88770
69956,89092,88707
69962,88724,88542
69967,88454,88574
69973,88278,88209
69978,88028,88158
69984,87922,87847
69990,88040,87761
69995,87751,88234
70001,88225,87853
70007,87928,87797
70012,87723,87685
70018,88160,87779
70023,87989,87863
70029,88253,87814
70034,88015,87683
70040,87768,87776
70045,88334,87686
70051,88198,87674
70057,88184,87452
70062,88313,87504
70068,87910,87612
70073,87983,87445
70079,88048,87863
70085,87919,87941
70090,87917,88464
70096,88037,88320
70106,88114,88046
70107,88031,87747
70112,87708,88097
70118,87796,88058
70124,87952,88005
70129,88152,87987
70135,88416,88213
70140,88444,88465
70146,88700,88543
70152,88458,88152
70157,88557,88393
70163,88623,88144
70168,88534,88839
70174,88460,88226
70179,88235,88211
70185,88850,88204
70191,88542,88093
70196,88198,88085
70207,88459,88318
70207,88163,88781
70213,88321,88293
70218,88132,88503
70224,88259,88342
70230,88371,88530
70235,88352,88334
70241,88452,88644
70246,88335,88198
70252,88598,88269
70258,88239,88300
70263,88365,88252
70269,88892,88632
70274,88755,88273
70280,88267,88702
70286,88622,88769
70291,88318,88395
70297,88801,88354
70307,88770,88613
70308,89099,88504
70313,88576,88717
70319,89012,88703
70325,88977,88843
70330,89050,88698
70336,88939,88972
70341,89033,89140
70347,89483,89054
70352,89356,89142
70358,89594,89566
70364,89400,89031
70369,89429,89249
70375,89735,89221
70380,89785,89563
70386,89514,89213
70392,89706,89622
70397,89631,89641
70407,90039,89750
70408,89626,89738
70414,89788,89928
70419,89966,90008
70425,89941,90038
70431,90209,90148
70436,90264,90027
70442,90304,90288
70447,90158,90464
70453,90374,90309
70459,90499,90392
70464,90570,90258
70470,90687,90037
70475,90874,90464
70481,90443,90545
70487,90851,90430
70492,90733,90658
70498,91071,90369
70507,90920,90627
70509,91111,90787
70514,90877,90638
70520,90922,90952
70526,91012,90999
70531,91041,91220
70537,90993,91058
70542,91016,91437
70548,91188,91217
70553,91090,91139
70559,91506,91534
70565,91416,91385
70570,91654,91591
70576,91992,91576
70581,91814,91431
70587,91833,91730
70593,91774,91703
70598,92278,91758
70607,91989,91641
70609,92081,91132
70615,92084,91987
70621,91791,91655
70626,91939,92174
70632,91828,91856
70637,91354,91657
70643,91341,91542
70648,91107,91022
70654,90661,91090
70659,90624,90569
70665,90382,90367
70671,89812,90245
70676,89807,89508
70682,89599,89520
70687,89293,89017
70693,88954,88557
70699,88514,88421
70707,88398,87818
70710,87761,87955
70715,87587,87555
70721,87564,87128
70727,87186,86890
70732,86977,86874
70738,86812,86605
70743,86532,86704
70749,86478,85897
70754,86517,86257
70760,86413,86538
70766,86546,86447
70771,85993,85882
70777,85659,85912
70782,86235,85830
70788,85967,85843
70794,86002,85837
70799,85664,85823
70807,86029,85849
70810,85981,86171
70816,86102,85746
70821,85629,85830
70827,85955,85559
70833,85787,85619
70838,86186,85663
70844,85552,85603
70849,85676,85361
70855,85591,85262
70861,85417,85541
70866,85624,84855
70872,85569,85576
70877,85723,85647
70883,85224,85458
70888,85369,85127
70894,85750,85559
70900,85683,85616
70907,85440,85423
70911,85307,85490
70916,85478,85532
70922,85560,85298
70928,85584,85324
70933,85668,85442
70939,85578,85046
70944,85606,85188
70950,85552,85148
70955,85498,85442
70961,85292,85377
70967,85346,85092
70972,85403,85423
70978,85458,85241
70983,85045,85151
70989,85462,85237
70994,84950,84799
71000,85225,84699
71007,85330,84960
71011,85000,85175
71017,85083,85099
71022,85189,84859
71028,84816,84859
71034,85061,85224
71039,85274,85092
71045,85141,84860
71050,85200,85113
71056,84962,85338
71062,85418,85023
71067,85500,84764
71073,85186,85092
71078,85282,85337
71084,85137,85203
71089,85094,84951
71095,85264,85078
71101,85492,85177
71107,84956,85391
71112,85705,85549
71117,85575,85425
71123,85606,85526
71128,85465,85877
71134,85572,85729
71140,85558,85591
71145,85974,85777
71151,86109,85632
71156,85881,85969
71162,86054,85924
71168,86336,85604
71173,85873,85704
71179,86406,85452
71184,86243,85900
71190,86211,86081
71195,86364,86429
71201,86360,86056
71207,85878,86301
71212,86191,86290
71218,86391,86483
71223,86499,86523
71229,86324,86417
71235,86839,86775
71240,86710,86910
71246,87070,86940
71251,86838,86645
71257,86877,87031
71263,86855,86812
71268,87191,86629
71274,87085,86763
71279,86875,86945
71285,87115,87227
71290,87515,87121
71296,87307,86648
71307,87417,87216
71307,87307,87207
71313,87234,87308
71318,87623,87323
71324,87435,87264
71329,87414,87391
71335,87635,87436
71341,87582,87761
71346,87753,87756
71352,87756,87778
71357,87598,87755
71363,87983,88060
71369,87854,87899
71374,88402,88250
71380,88065,88097
71385,88262,88426
71391,88323,88042
71396,88529,88181
71407,88340,88302
71408,88554,87992
71413,88182,88120
71419,88396,87927
71424,88096,88080
71430,88254,87982
71436,87785,87505
71441,87660,87581
71447,87100,87367
71452,87197,86863
71458,86862,86608
71464,86595,86417
71469,86257,86096
71475,86135,85989
71480,85685,85777
71486,85165,85289
71491,84808,84999
71497,84755,84452
71506,84299,84337
71508,84111,84249
71514,84015,83953
71519,83430,83406
71525,83451,83125
71530,83481,82981
71536,82751,83109
71542,83105,82767
71547,82869,82584
71553,82449,82493
71558,82349,82161
71564,82527,82068
71570,82306,82189
71575,82244,81758
71581,82239,81976
71586,81903,81872
71592,82230,81928
71597,81899,81852
71607,81902,82057
71609,81890,81707
71614,81824,82016
71620,81736,81911
71625,81607,81660
71631,81540,81518
71636,81309,81548
71642,81567,81611
71648,81414,81287
71653,81560,81433
71659,81384,81081
71664,81171,81051
71670,81378,81213
71676,81568,80989
71681,81141,80751
71687,81219,80813
71692,81392,80876
71698,81281,80691
71707,81220,80858
71709,80792,81066
71715,81343,80907
71720,80933,80918
71726,81270,81201
71731,80950,80696
71737,80743,81080
71743,80923,81110
71748,80968,80869
71754,80908,81202
71759,80971,80963
71765,81072,81099
71770,81152,80747
71776,80718,80889
71782,81114,81024
71787,80962,80950
71793,80820,80446
71798,80877,81014
71807,81145,80780
71810,81105,80854
71815,81277,80902
71821,81192,80989
71826,81353,80989
71832,81394,81009
71838,81221,80955
71843,80979,80851
71849,81032,80604
71854,81137,81102
71860,81296,81082
71865,81173,81044
71871,81019,81110
71877,81222,81050
71882,80973,81228
71888,80996,81331
71893,81344,81277
71899,81198,81243
71907,81341,81475
71910,81449,81824
71916,81261,81269
71921,81669,81443
71927,81471,81630
71932,81666,81608
71938,81955,81750
71944,81789,81905
71949,81859,81655
71955,82104,81859
71960,82018,82230
71966,82129,81571
71971,82087,81857
71977,82147,82049
71983,82211,81796
71988,82343,81961
71994,82263,81998
71999,82310,82243
72006,82421,82643
72011,82445,82280
72016,82737,82007
72022,82686,82512
72027,82363,82599
72033,82620,82447
72039,82494,82288
72044,83090,82867
72050,82983,82907
72055,83175,83071
72061,83217,82736
72066,83419,82839
72072,83091,83606
72077,83379,83336
72083,83418,83594
72089,83699,83787
72094,83585,84008
72100,83923,83639
72107,83701,83843
72111,83973,83472
72117,84182,83563
72122,84216,83630
72128,84473,83571
72133,84182,83844
72139,84221,84072
72145,84465,84053
72150,84558,84291
72156,84352,83799
72161,84256,83945
72167,84355,84186
72172,84497,84330
72178,84725,84433
72184,84568,84892
72189,84528,84876
72195,84724,84943
72200,84830,84848
72206,85205,85095
72211,84960,84739
72217,84761,85122
72223,85142,85133
72228,85348,84945
72234,85335,85241
72240,85493,85602
72245,85285,85268
72251,85465,85405
72256,85890,85657
72262,85708,85434
72267,85743,85827
72273,85922,85654
72278,85618,85548
72284,85941,85752
72290,86181,86190
72295,85744,85719
72301,86050,85883
72307,86148,85780
72312,85823,85843
72318,85623,85657
72323,85557,85681
72329,85487,85298
72334,85052,84716
72340,85177,84359
72346,84502,84436
72351,84381,83931
72357,84064,83813
72362,83655,83256
72368,83278,83211
72373,83186,82730
72379,82410,82717
72385,82278,82105
72390,81554,81755
72396,81725,81194
72407,81260,81341
72407,81028,81010
72412,80715,80980
72418,80675,80638
72424,80434,80520
72429,80158,80538
72435,79902,79978
72440,79956,79830
72446,79672,79860
72452,79797,79356
72457,79650,79336
72463,79694,79158
72468,79662,79216
72474,79804,78661
72479,79233,78958
72485,79243,79010
72491,79166,78982
72496,78774,78459
72507,78824,78888
72507,78542,78723
72513,78649,78631
72518,78886,78997
72524,78420,78530
72530,78098,78306
72535,78572,78837
72541,78721,78114
72547,78473,78294
72552,78328,78263
72558,78551,78111
72563,78168,78079
72569,78320,77730
72574,78242,78132
72580,78200,78069
72585,78463,77706
72591,78266,78183
72597,78387,77984
72607,78375,78274
72608,78057,78104
72613,78302,78201
72619,77964,78273
72625,78143,78440
72630,78156,78342
72636,77873,78413
72641,78056,77954
72647,78196,78137
72653,78230,78129
72658,78475,77989
72664,77982,78521
72669,78223,77995
72675,78278,78176
72680,78588,77767
72686,78121,77567
72692,77930,77850
72697,78202,77951
72707,78062,77572
72708,77953,77407
72714,78205,77660
72719,77997,77618
72725,78004,77796
72731,78241,77689
72736,77533,77461
72742,77962,78054
72747,77644,77837
72753,77732,78044
72759,78286,78016
72764,78321,78066
72770,78132,78025
72775,77992,78351
72781,78340,78059
72787,78184,78172
72792,78415,78651
72798,78513,78098
72807,78299,78335
72809,78454,78433
72814,78822,78430
72820,78631,78692
72826,78691,78591
72831,78727,78532
72837,78686,78715
72842,78971,78583
72848,79079,79090
72853,79068,78819
72859,78858,78823
72865,78857,78874
72870,78897,78756
72876,78655,78639
72882,79166,79008
72887,78985,79399
72893,79580,79342
72898,79490,79177
72906,79439,79315
72909,79492,79490
72915,79566,79336
72921,79424,79142
72926,79389,79031
72932,79508,79924
72937,79540,79359
72943,79944,79405
72948,79351,79531
72954,80024,79459
72960,79926,79856
72965,79717,79967
72971,79700,80061
72976,80006,80008
72982,79765,79962
72988,80014,80349
72993,80022,80293
72999,80227,80429
73007,80200,80254
73010,80432,79959
73015,80330,80377
73021,80745,80355
73027,80838,80355
73032,80772,80372
73038,80736,80803
73043,81035,80865
73049,80983,80743
73054,81053,80429
73060,80988,80933
73066,81117,81207
73071,81351,81475
73077,81236,81171
73082,81787,81350
73088,81514,81382
73094,81223,81609
73099,81777,81480
73107,81576,81904
73110,81884,81650
73116,81478,81804
73122,82029,81652
73127,82194,81817
73133,81974,82032
73138,81926,82046
73144,82148,81874
73149,82110,81730
73155,82544,81908
73161,82390,82188
73166,82869,82420
73172,82434,82174
73177,82677,82262
73183,82554,82105
73188,82763,82140
73194,82573,82654
73200,82745,82480
73207,82643,82661
73211,82883,82981
73216,82638,82659
73222,82857,83043
73228,82830,82810
73233,82688,82922
73239,82973,82685
73244,82411,82823
73250,82278,82280
73255,82337,82177
73261,82444,81883
73267,81820,81224
73272,81854,81088
